id,pokemon_id,move_id
46343,524,350
46344,524,356
46345,524,397
46346,524,414
46347,524,430
46348,524,444
46349,524,446
46350,524,469
46351,524,475
46352,524,479
46353,524,484
46354,524,496
46355,524,523
46356,524,590
46357,524,776
46358,524,800
46359,525,28
46360,525,29
46361,525,33
46362,525,70
46363,525,89
46364,525,92
46365,525,104
46366,525,106
46367,525,153
46368,525,156
46369,525,157
46370,525,164
46371,525,173
46372,525,182
46373,525,189
46374,525,201
46375,525,203
46376,525,207
46377,525,213
46378,525,214
46379,525,216
46380,525,218
46381,525,237
46382,525,249
46383,525,263
46384,525,267
46385,525,290
46386,525,317
46387,525,328
46388,525,334
46389,525,335
46390,525,350
46391,525,356
46392,525,397
46393,525,408
46394,525,414
46395,525,430
46396,525,444
46397,525,446
46398,525,479
46399,525,484
46400,525,496
46401,525,523
46402,525,590
46403,525,707
46404,525,776
46405,525,800
46406,526,28
46407,526,29
46408,526,33
46409,526,63
46410,526,70
46411,526,76
46412,526,89
46413,526,92
46414,526,104
46415,526,106
46416,526,120
46417,526,153
46418,526,156
46419,526,157
46420,526,164
46421,526,173
46422,526,182
46423,526,189
46424,526,201
46425,526,203
46426,526,207
46427,526,213
46428,526,214
46429,526,216
46430,526,218
46431,526,237
46432,526,249
46433,526,263
46434,526,267
46435,526,276
46436,526,290
46437,526,311
46438,526,317
46439,526,328
46440,526,334
46441,526,335
46442,526,350
46443,526,356
46444,526,397
46445,526,408
46446,526,414
46447,526,416
46448,526,430
46449,526,442
46450,526,444
46451,526,446
46452,526,479
46453,526,484
46454,526,496
46455,526,523
46456,526,590
46457,526,673
46458,526,675
46459,526,707
46460,526,776
46461,526,800
46462,527,16
46463,527,19
46464,527,48
46465,527,86
46466,527,92
46467,527,93
46468,527,94
46469,527,104
46470,527,113
46471,527,115
46472,527,129
46473,527,133
46474,527,138
46475,527,148
46476,527,156
46477,527,162
46478,527,164
46479,527,168
46480,527,173
46481,527,182
46482,527,202
46483,527,203
46484,527,204
46485,527,207
46486,527,211
46487,527,213
46488,527,214
46489,527,216
46490,527,218
46491,527,219
46492,527,226
46493,527,237
46494,527,240
46495,527,244
46496,527,247
46497,527,248
46498,527,253
46499,527,257
46500,527,259
46501,527,260
46502,527,263
46503,527,269
46504,527,270
46505,527,271
46506,527,277
46507,527,282
46508,527,283
46509,527,285
46510,527,286
46511,527,290
46512,527,313
46513,527,314
46514,527,316
46515,527,324
46516,527,332
46517,527,347
46518,527,351
46519,527,355
46520,527,360
46521,527,365
46522,527,366
46523,527,369
46524,527,372
46525,527,373
46526,527,375
46527,527,403
46528,527,412
46529,527,417
46530,527,427
46531,527,428
46532,527,432
46533,527,433
46534,527,445
46535,527,451
46536,527,473
46537,527,477
46538,527,485
46539,527,493
46540,527,495
46541,527,496
46542,527,500
46543,527,502
46544,527,512
46545,527,531
46546,527,590
46547,527,599
46548,527,683
46549,527,797
46550,527,814
46551,528,16
46552,528,19
46553,528,63
46554,528,86
46555,528,92
46556,528,93
46557,528,94
46558,528,104
46559,528,113
46560,528,115
46561,528,129
46562,528,133
46563,528,138
46564,528,143
46565,528,148
46566,528,156
46567,528,162
46568,528,164
46569,528,168
46570,528,173
46571,528,182
46572,528,202
46573,528,203
46574,528,204
46575,528,207
46576,528,211
46577,528,213
46578,528,214
46579,528,216
46580,528,218
46581,528,219
46582,528,226
46583,528,237
46584,528,240
46585,528,244
46586,528,247
46587,528,248
46588,528,253
46589,528,257
46590,528,259
46591,528,263
46592,528,269
46593,528,270
46594,528,271
46595,528,277
46596,528,282
46597,528,283
46598,528,285
46599,528,286
46600,528,290
46601,528,313
46602,528,314
46603,528,316
46604,528,324
46605,528,332
46606,528,347
46607,528,351
46608,528,355
46609,528,360
46610,528,365
46611,528,366
46612,528,369
46613,528,372
46614,528,373
46615,528,403
46616,528,412
46617,528,416
46618,528,417
46619,528,427
46620,528,428
46621,528,432
46622,528,433
46623,528,451
46624,528,473
46625,528,477
46626,528,493
46627,528,495
46628,528,496
46629,528,500
46630,528,502
46631,528,512
46632,528,531
46633,528,590
46634,528,599
46635,528,673
46636,528,683
46637,528,706
46638,528,797
46639,528,814
46640,529,10
46641,529,14
46642,529,15
46643,529,36
46644,529,38
46645,529,66
46646,529,70
46647,529,89
46648,529,90
46649,529,91
46650,529,92
46651,529,104
46652,529,130
46653,529,154
46654,529,156
46655,529,157
46656,529,163
46657,529,164
46658,529,173
46659,529,174
46660,529,182
46661,529,188
46662,529,189
46663,529,201
46664,529,203
46665,529,207
46666,529,213
46667,529,214
46668,529,216
46669,529,218
46670,529,229
46671,529,232
46672,529,237
46673,529,241
46674,529,249
46675,529,263
46676,529,270
46677,529,280
46678,529,290
46679,529,300
46680,529,306
46681,529,317
46682,529,319
46683,529,328
46684,529,332
46685,529,334
46686,529,341
46687,529,374
46688,529,398
46689,529,404
46690,529,414
46691,529,421
46692,529,431
46693,529,446
46694,529,468
46695,529,496
46696,529,523
46697,529,529
46698,529,590
46699,529,667
46700,529,707
46701,529,815
46702,529,851
46703,530,10
46704,530,14
46705,530,15
46706,530,32
46707,530,34
46708,530,36
46709,530,38
46710,530,63
46711,530,70
46712,530,89
46713,530,90
46714,530,91
46715,530,92
46716,530,104
46717,530,154
46718,530,156
46719,530,157
46720,530,163
46721,530,164
46722,530,173
46723,530,174
46724,530,182
46725,530,184
46726,530,188
46727,530,189
46728,530,201
46729,530,203
46730,530,207
46731,530,213
46732,530,214
46733,530,216
46734,530,218
46735,530,229
46736,530,232
46737,530,237
46738,530,241
46739,530,249
46740,530,263
46741,530,270
46742,530,280
46743,530,290
46744,530,300
46745,530,306
46746,530,317
46747,530,319
46748,530,328
46749,530,332
46750,530,334
46751,530,341
46752,530,350
46753,530,374
46754,530,393
46755,530,398
46756,530,404
46757,530,411
46758,530,414
46759,530,416
46760,530,421
46761,530,442
46762,530,446
46763,530,468
46764,530,496
46765,530,523
46766,530,529
46767,530,563
46768,530,590
46769,530,667
46770,530,675
46771,530,684
46772,530,693
46773,530,707
46774,530,796
46775,530,815
46776,530,851
46777,531,1
46778,531,3
46779,531,5
46780,531,7
46781,531,8
46782,531,9
46783,531,25
46784,531,34
46785,531,36
46786,531,38
46787,531,45
46788,531,53
46789,531,57
46790,531,58
46791,531,59
46792,531,63
46793,531,67
46794,531,76
46795,531,85
46796,531,86
46797,531,87
46798,531,91
46799,531,92
46800,531,94
46801,531,104
46802,531,113
46803,531,115
46804,531,126
46805,531,133
46806,531,138
46807,531,148
46808,531,156
46809,531,164
46810,531,173
46811,531,182
46812,531,186
46813,531,196
46814,531,203
46815,531,207
46816,531,213
46817,531,214
46818,531,215
46819,531,216
46820,531,218
46821,531,219
46822,531,220
46823,531,227
46824,531,231
46825,531,237
46826,531,240
46827,531,241
46828,531,244
46829,531,247
46830,531,253
46831,531,263
46832,531,264
46833,531,270
46834,531,272
46835,531,273
46836,531,277
46837,531,281
46838,531,282
46839,531,285
46840,531,287
46841,531,289
46842,531,290
46843,531,304
46844,531,324
46845,531,343
46846,531,347
46847,531,356
46848,531,361
46849,531,374
46850,531,381
46851,531,387
46852,531,409
46853,531,416
46854,531,428
46855,531,433
46856,531,447
46857,531,451
46858,531,473
46859,531,477
46860,531,493
46861,531,494
46862,531,495
46863,531,496
46864,531,497
46865,531,502
46866,531,505
46867,531,510
46868,531,514
46869,531,516
46870,531,526
46871,531,528
46872,531,574
46873,531,577
46874,531,581
46875,531,589
46876,531,590
46877,531,605
46878,531,608
46879,531,612
46880,531,673
46881,531,675
46882,531,707
46883,531,791
46884,532,1
46885,532,4
46886,532,5
46887,532,7
46888,532,8
46889,532,9
46890,532,21
46891,532,25
46892,532,36
46893,532,38
46894,532,43
46895,532,67
46896,532,68
46897,532,70
46898,532,88
46899,532,91
46900,532,92
46901,532,104
46902,532,116
46903,532,117
46904,532,156
46905,532,157
46906,532,164
46907,532,168
46908,532,173
46909,532,174
46910,532,179
46911,532,182
46912,532,183
46913,532,184
46914,532,193
46915,532,197
46916,532,203
46917,532,207
46918,532,213
46919,532,214
46920,532,216
46921,532,218
46922,532,223
46923,532,237
46924,532,240
46925,532,241
46926,532,249
46927,532,263
46928,532,264
46929,532,265
46930,532,269
46931,532,270
46932,532,276
46933,532,279
46934,532,280
46935,532,282
46936,532,290
46937,532,317
46938,532,335
46939,532,339
46940,532,358
46941,532,359
46942,532,370
46943,532,371
46944,532,374
46945,532,395
46946,532,398
46947,532,409
46948,532,411
46949,532,432
46950,532,444
46951,532,447
46952,532,469
46953,532,479
46954,532,490
46955,532,496
46956,532,498
46957,532,514
46958,532,526
46959,532,590
46960,532,612
46961,532,693
46962,532,811
46963,532,851
46964,533,1
46965,533,5
46966,533,7
46967,533,8
46968,533,9
46969,533,21
46970,533,25
46971,533,36
46972,533,38
46973,533,43
46974,533,67
46975,533,68
46976,533,70
46977,533,88
46978,533,91
46979,533,92
46980,533,104
46981,533,116
46982,533,117
46983,533,156
46984,533,157
46985,533,164
46986,533,168
46987,533,173
46988,533,174
46989,533,179
46990,533,182
46991,533,183
46992,533,184
46993,533,197
46994,533,203
46995,533,207
46996,533,213
46997,533,214
46998,533,216
46999,533,218
47000,533,223
47001,533,237
47002,533,240
47003,533,241
47004,533,249
47005,533,263
47006,533,264
47007,533,269
47008,533,270
47009,533,276
47010,533,279
47011,533,280
47012,533,282
47013,533,290
47014,533,317
47015,533,335
47016,533,339
47017,533,358
47018,533,359
47019,533,370
47020,533,371
47021,533,374
47022,533,398
47023,533,409
47024,533,411
47025,533,432
47026,533,444
47027,533,447
47028,533,469
47029,533,479
47030,533,490
47031,533,496
47032,533,498
47033,533,514
47034,533,526
47035,533,590
47036,533,612
47037,533,667
47038,533,693
47039,533,811
47040,533,851
47041,534,1
47042,534,5
47043,534,7
47044,534,8
47045,534,9
47046,534,21
47047,534,25
47048,534,34
47049,534,36
47050,534,38
47051,534,43
47052,534,63
47053,534,67
47054,534,68
47055,534,70
47056,534,88
47057,534,89
47058,534,91
47059,534,92
47060,534,104
47061,534,116
47062,534,117
47063,534,156
47064,534,157
47065,534,164
47066,534,168
47067,534,173
47068,534,174
47069,534,179
47070,534,182
47071,534,183
47072,534,184
47073,534,197
47074,534,203
47075,534,207
47076,534,213
47077,534,214
47078,534,216
47079,534,218
47080,534,223
47081,534,237
47082,534,240
47083,534,241
47084,534,249
47085,534,263
47086,534,264
47087,534,269
47088,534,270
47089,534,276
47090,534,279
47091,534,280
47092,534,282
47093,534,290
47094,534,317
47095,534,335
47096,534,339
47097,534,350
47098,534,358
47099,534,359
47100,534,370
47101,534,371
47102,534,374
47103,534,398
47104,534,409
47105,534,411
47106,534,416
47107,534,432
47108,534,444
47109,534,447
47110,534,469
47111,534,479
47112,534,490
47113,534,496
47114,534,498
47115,534,514
47116,534,523
47117,534,526
47118,534,590
47119,534,612
47120,534,667
47121,534,693
47122,534,707
47123,534,811
47124,534,851
47125,534,912
47126,534,918
47127,535,45
47128,535,48
47129,535,51
47130,535,54
47131,535,56
47132,535,57
47133,535,61
47134,535,92
47135,535,103
47136,535,104
47137,535,145
47138,535,156
47139,535,164
47140,535,173
47141,535,175
47142,535,182
47143,535,188
47144,535,189
47145,535,196
47146,535,203
47147,535,207
47148,535,213
47149,535,214
47150,535,216
47151,535,218
47152,535,237
47153,535,240
47154,535,253
47155,535,258
47156,535,263
47157,535,283
47158,535,287
47159,535,290
47160,535,300
47161,535,304
47162,535,311
47163,535,330
47164,535,340
47165,535,341
47166,535,352
47167,535,392
47168,535,414
47169,535,426
47170,535,482
47171,535,495
47172,535,496
47173,535,497
47174,535,503
47175,535,590
47176,535,599
47177,535,611
47178,536,45
47179,536,48
47180,536,51
47181,536,56
47182,536,57
47183,536,61
47184,536,92
47185,536,103
47186,536,104
47187,536,145
47188,536,156
47189,536,164
47190,536,173
47191,536,175
47192,536,182
47193,536,188
47194,536,196
47195,536,203
47196,536,207
47197,536,213
47198,536,214
47199,536,216
47200,536,218
47201,536,237
47202,536,240
47203,536,249
47204,536,253
47205,536,258
47206,536,263
47207,536,264
47208,536,283
47209,536,290
47210,536,304
47211,536,311
47212,536,330
47213,536,340
47214,536,341
47215,536,352
47216,536,380
47217,536,392
47218,536,414
47219,536,438
47220,536,446
47221,536,482
47222,536,495
47223,536,496
47224,536,497
47225,536,503
47226,536,523
47227,536,590
47228,536,599
47229,536,611
47230,537,5
47231,537,8
47232,537,25
47233,537,45
47234,537,48
47235,537,51
47236,537,56
47237,537,57
47238,537,61
47239,537,63
47240,537,67
47241,537,70
47242,537,89
47243,537,91
47244,537,92
47245,537,103
47246,537,104
47247,537,145
47248,537,156
47249,537,157
47250,537,164
47251,537,173
47252,537,175
47253,537,182
47254,537,188
47255,537,196
47256,537,203
47257,537,207
47258,537,213
47259,537,214
47260,537,216
47261,537,218
47262,537,237
47263,537,240
47264,537,249
47265,537,253
47266,537,258
47267,537,263
47268,537,264
47269,537,280
47270,537,282
47271,537,283
47272,537,290
47273,537,291
47274,537,304
47275,537,311
47276,537,317
47277,537,330
47278,537,340
47279,537,341
47280,537,352
47281,537,371
47282,537,374
47283,537,380
47284,537,392
47285,537,398
47286,537,409
47287,537,411
47288,537,414
47289,537,416
47290,537,438
47291,537,446
47292,537,447
47293,537,474
47294,537,482
47295,537,495
47296,537,496
47297,537,497
47298,537,503
47299,537,523
47300,537,590
47301,537,599
47302,537,611
47303,537,612
47304,537,707
47305,537,710
47306,538,5
47307,538,7
47308,538,8
47309,538,9
47310,538,20
47311,538,25
47312,538,34
47313,538,43
47314,538,67
47315,538,69
47316,538,70
47317,538,89
47318,538,91
47319,538,92
47320,538,104
47321,538,116
47322,538,117
47323,538,156
47324,538,157
47325,538,164
47326,538,173
47327,538,179
47328,538,182
47329,538,184
47330,538,203
47331,538,207
47332,538,213
47333,538,214
47334,538,216
47335,538,218
47336,538,220
47337,538,233
47338,538,237
47339,538,240
47340,538,241
47341,538,249
47342,538,263
47343,538,264
47344,538,269
47345,538,270
47346,538,276
47347,538,279
47348,538,280
47349,538,282
47350,538,290
47351,538,317
47352,538,335
47353,538,339
47354,538,371
47355,538,374
47356,538,398
47357,538,411
47358,538,416
47359,538,428
47360,538,444
47361,538,447
47362,538,469
47363,538,480
47364,538,490
47365,538,496
47366,538,509
47367,538,514
47368,538,523
47369,538,526
47370,538,561
47371,538,590
47372,538,612
47373,538,673
47374,538,707
47375,538,811
47376,539,2
47377,539,5
47378,539,7
47379,539,8
47380,539,9
47381,539,24
47382,539,25
47383,539,43
47384,539,67
47385,539,68
47386,539,70
47387,539,89
47388,539,91
47389,539,92
47390,539,104
47391,539,116
47392,539,117
47393,539,156
47394,539,157
47395,539,164
47396,539,173
47397,539,179
47398,539,182
47399,539,184
47400,539,203
47401,539,207
47402,539,213
47403,539,214
47404,539,216
47405,539,218
47406,539,220
47407,539,237
47408,539,240
47409,539,241
47410,539,249
47411,539,263
47412,539,264
47413,539,269
47414,539,270
47415,539,276
47416,539,279
47417,539,280
47418,539,282
47419,539,290
47420,539,317
47421,539,335
47422,539,339
47423,539,370
47424,539,371
47425,539,374
47426,539,398
47427,539,411
47428,539,416
47429,539,428
47430,539,444
47431,539,447
47432,539,490
47433,539,496
47434,539,501
47435,539,514
47436,539,523
47437,539,526
47438,539,530
47439,539,590
47440,539,612
47441,539,673
47442,539,675
47443,539,811
47444,540,13
47445,540,15
47446,540,33
47447,540,36
47448,540,75
47449,540,76
47450,540,81
47451,540,92
47452,540,97
47453,540,103
47454,540,104
47455,540,113
47456,540,138
47457,540,148
47458,540,156
47459,540,164
47460,540,170
47461,540,173
47462,540,175
47463,540,182
47464,540,202
47465,540,203
47466,540,204
47467,540,207
47468,540,213
47469,540,214
47470,540,216
47471,540,218
47472,540,219
47473,540,226
47474,540,235
47475,540,237
47476,540,240
47477,540,241
47478,540,263
47479,540,267
47480,540,277
47481,540,290
47482,540,293
47483,540,318
47484,540,324
47485,540,334
47486,540,345
47487,540,347
47488,540,371
47489,540,382
47490,540,388
47491,540,402
47492,540,403
47493,540,405
47494,540,412
47495,540,415
47496,540,447
47497,540,450
47498,540,496
47499,540,522
47500,540,527
47501,540,564
47502,540,580
47503,540,590
47504,540,679
47505,540,803
47506,540,806
47507,540,851
47508,540,884
47509,540,885
47510,541,15
47511,541,33
47512,541,36
47513,541,75
47514,541,76
47515,541,81
47516,541,92
47517,541,103
47518,541,104
47519,541,113
47520,541,138
47521,541,148
47522,541,156
47523,541,164
47524,541,173
47525,541,175
47526,541,182
47527,541,202
47528,541,203
47529,541,204
47530,541,207
47531,541,213
47532,541,214
47533,541,216
47534,541,218
47535,541,219
47536,541,226
47537,541,235
47538,541,237
47539,541,240
47540,541,241
47541,541,263
47542,541,267
47543,541,277
47544,541,290
47545,541,320
47546,541,324
47547,541,334
47548,541,345
47549,541,347
47550,541,371
47551,541,388
47552,541,402
47553,541,405
47554,541,412
47555,541,415
47556,541,447
47557,541,450
47558,541,496
47559,541,522
47560,541,527
47561,541,564
47562,541,580
47563,541,590
47564,541,679
47565,541,803
47566,541,806
47567,541,851
47568,541,884
47569,541,885
47570,542,14
47571,542,15
47572,542,33
47573,542,36
47574,542,63
47575,542,67
47576,542,75
47577,542,76
47578,542,81
47579,542,92
47580,542,97
47581,542,103
47582,542,104
47583,542,113
47584,542,115
47585,542,138
47586,542,148
47587,542,156
47588,542,163
47589,542,164
47590,542,173
47591,542,182
47592,542,202
47593,542,203
47594,542,204
47595,542,206
47596,542,207
47597,542,211
47598,542,213
47599,542,214
47600,542,215
47601,542,216
47602,542,218
47603,542,219
47604,542,226
47605,542,235
47606,542,237
47607,542,240
47608,542,241
47609,542,263
47610,542,267
47611,542,270
47612,542,277
47613,542,282
47614,542,290
47615,542,324
47616,542,331
47617,542,332
47618,542,334
47619,542,345
47620,542,347
47621,542,348
47622,542,371
47623,542,388
47624,542,398
47625,542,402
47626,542,403
47627,542,404
47628,542,405
47629,542,412
47630,542,415
47631,542,416
47632,542,421
47633,542,437
47634,542,447
47635,542,450
47636,542,468
47637,542,494
47638,542,496
47639,542,514
47640,542,522
47641,542,527
47642,542,565
47643,542,580
47644,542,590
47645,542,673
47646,542,675
47647,542,676
47648,542,679
47649,542,803
47650,542,806
47651,542,813
47652,542,851
47653,542,884
47654,542,885
47655,543,36
47656,543,38
47657,543,40
47658,543,41
47659,543,42
47660,543,44
47661,543,76
47662,543,92
47663,543,97
47664,543,103
47665,543,104
47666,543,111
47667,543,156
47668,543,164
47669,543,173
47670,543,182
47671,543,188
47672,543,191
47673,543,203
47674,543,205
47675,543,207
47676,543,210
47677,543,213
47678,543,214
47679,543,216
47680,543,218
47681,543,228
47682,543,237
47683,543,241
47684,543,249
47685,543,263
47686,543,283
47687,543,290
47688,543,324
47689,543,334
47690,543,342
47691,543,360
47692,543,371
47693,543,390
47694,543,398
47695,543,431
47696,543,450
47697,543,474
47698,543,496
47699,543,506
47700,543,522
47701,543,537
47702,543,590
47703,543,599
47704,543,611
47705,543,798
47706,543,806
47707,544,36
47708,544,38
47709,544,40
47710,544,42
47711,544,76
47712,544,92
47713,544,97
47714,544,103
47715,544,104
47716,544,111
47717,544,156
47718,544,164
47719,544,173
47720,544,182
47721,544,188
47722,544,191
47723,544,203
47724,544,205
47725,544,207
47726,544,213
47727,544,214
47728,544,216
47729,544,218
47730,544,228
47731,544,237
47732,544,241
47733,544,249
47734,544,263
47735,544,283
47736,544,290
47737,544,324
47738,544,334
47739,544,342
47740,544,360
47741,544,371
47742,544,390
47743,544,398
47744,544,431
47745,544,450
47746,544,474
47747,544,496
47748,544,506
47749,544,522
47750,544,537
47751,544,590
47752,544,599
47753,544,611
47754,544,798
47755,544,806
47756,545,14
47757,545,15
47758,545,36
47759,545,38
47760,545,40
47761,545,42
47762,545,63
47763,545,70
47764,545,76
47765,545,89
47766,545,91
47767,545,92
47768,545,97
47769,545,103
47770,545,104
47771,545,111
47772,545,156
47773,545,157
47774,545,164
47775,545,173
47776,545,182
47777,545,188
47778,545,191
47779,545,203
47780,545,205
47781,545,207
47782,545,213
47783,545,214
47784,545,216
47785,545,218
47786,545,224
47787,545,226
47788,545,228
47789,545,231
47790,545,237
47791,545,241
47792,545,249
47793,545,263
47794,545,276
47795,545,283
47796,545,289
47797,545,290
47798,545,317
47799,545,324
47800,545,334
47801,545,342
47802,545,360
47803,545,371
47804,545,372
47805,545,390
47806,545,398
47807,545,401
47808,545,404
47809,545,416
47810,545,431
47811,545,440
47812,545,450
47813,545,474
47814,545,496
47815,545,506
47816,545,522
47817,545,523
47818,545,537
47819,545,590
47820,545,599
47821,545,611
47822,545,675
47823,545,684
47824,545,707
47825,545,798
47826,545,806
47827,546,71
47828,546,72
47829,546,73
47830,546,74
47831,546,75
47832,546,76
47833,546,77
47834,546,78
47835,546,92
47836,546,104
47837,546,129
47838,546,138
47839,546,148
47840,546,156
47841,546,164
47842,546,173
47843,546,178
47844,546,182
47845,546,202
47846,546,203
47847,546,204
47848,546,207
47849,546,213
47850,546,214
47851,546,216
47852,546,218
47853,546,219
47854,546,227
47855,546,237
47856,546,241
47857,546,251
47858,546,262
47859,546,263
47860,546,267
47861,546,269
47862,546,270
47863,546,282
47864,546,283
47865,546,290
47866,546,313
47867,546,320
47868,546,321
47869,546,343
47870,546,363
47871,546,366
47872,546,388
47873,546,402
47874,546,412
47875,546,415
47876,546,432
47877,546,445
47878,546,447
47879,546,496
47880,546,538
47881,546,580
47882,546,581
47883,546,584
47884,546,590
47885,546,605
47886,546,803
47887,546,851
47888,547,16
47889,547,63
47890,547,71
47891,547,72
47892,547,73
47893,547,74
47894,547,75
47895,547,76
47896,547,77
47897,547,78
47898,547,92
47899,547,94
47900,547,104
47901,547,113
47902,547,129
47903,547,138
47904,547,148
47905,547,156
47906,547,164
47907,547,168
47908,547,173
47909,547,178
47910,547,182
47911,547,202
47912,547,203
47913,547,204
47914,547,207
47915,547,213
47916,547,214
47917,547,216
47918,547,218
47919,547,219
47920,547,227
47921,547,237
47922,547,241
47923,547,247
47924,547,251
47925,547,262
47926,547,263
47927,547,267
47928,547,269
47929,547,270
47930,547,282
47931,547,283
47932,547,290
47933,547,313
47934,547,321
47935,547,343
47936,547,366
47937,547,369
47938,547,374
47939,547,388
47940,547,402
47941,547,412
47942,547,415
47943,547,416
47944,547,432
47945,547,433
47946,547,447
47947,547,496
47948,547,538
47949,547,542
47950,547,580
47951,547,581
47952,547,583
47953,547,584
47954,547,585
47955,547,590
47956,547,605
47957,547,803
47958,547,851
47959,548,15
47960,548,71
47961,548,72
47962,548,73
47963,548,74
47964,548,76
47965,548,77
47966,548,78
47967,548,79
47968,548,92
47969,548,104
47970,548,105
47971,548,117
47972,548,138
47973,548,148
47974,548,156
47975,548,164
47976,548,173
47977,548,182
47978,548,202
47979,548,203
47980,548,204
47981,548,207
47982,548,213
47983,548,214
47984,548,215
47985,548,216
47986,548,218
47987,548,219
47988,548,227
47989,548,230
47990,548,235
47991,548,237
47992,548,241
47993,548,263
47994,548,267
47995,548,270
47996,548,275
47997,548,290
47998,548,312
47999,548,320
48000,548,331
48001,548,343
48002,548,345
48003,548,361
48004,548,363
48005,548,388
48006,548,402
48007,548,412
48008,548,437
48009,548,447
48010,548,494
48011,548,495
48012,548,496
48013,548,590
48014,548,670
48015,548,673
48016,548,676
48017,548,803
48018,548,851
48019,548,885
48020,549,14
48021,549,15
48022,549,63
48023,549,71
48024,549,72
48025,549,73
48026,549,74
48027,549,76
48028,549,78
48029,549,79
48030,549,80
48031,549,92
48032,549,104
48033,549,113
48034,549,138
48035,549,148
48036,549,156
48037,549,164
48038,549,173
48039,549,182
48040,549,202
48041,549,203
48042,549,204
48043,549,207
48044,549,213
48045,549,214
48046,549,215
48047,549,216
48048,549,218
48049,549,219
48050,549,227
48051,549,235
48052,549,237
48053,549,241
48054,549,244
48055,549,263
48056,549,267
48057,549,270
48058,549,272
48059,549,290
48060,549,298
48061,549,311
48062,549,312
48063,549,331
48064,549,343
48065,549,345
48066,549,348
48067,549,388
48068,549,402
48069,549,412
48070,549,416
48071,549,437
48072,549,447
48073,549,483
48074,549,494
48075,549,495
48076,549,496
48077,549,572
48078,549,580
48079,549,590
48080,549,669
48081,549,673
48082,549,676
48083,549,803
48084,549,851
48085,549,885
48086,549,914
48087,550,15
48088,550,29
48089,550,33
48090,550,36
48091,550,37
48092,550,38
48093,550,39
48094,550,44
48095,550,55
48096,550,56
48097,550,57
48098,550,58
48099,550,59
48100,550,61
48101,550,63
48102,550,92
48103,550,97
48104,550,99
48105,550,104
48106,550,127
48107,550,129
48108,550,156
48109,550,164
48110,550,173
48111,550,175
48112,550,179
48113,550,182
48114,550,184
48115,550,196
48116,550,203
48117,550,207
48118,550,213
48119,550,214
48120,550,216
48121,550,218
48122,550,237
48123,550,240
48124,550,242
48125,550,250
48126,550,253
48127,550,258
48128,550,263
48129,550,269
48130,550,276
48131,550,279
48132,550,283
48133,550,290
48134,550,291
48135,550,330
48136,550,340
48137,550,341
48138,550,352
48139,550,362
48140,550,372
48141,550,401
48142,550,416
48143,550,423
48144,550,428
48145,550,453
48146,550,457
48147,550,487
48148,550,496
48149,550,498
48150,550,503
48151,550,515
48152,550,590
48153,550,706
48154,550,710
48155,550,799
48156,550,812
48157,550,834
48158,550,851
48159,550,883
48160,550,886
48161,551,15
48162,551,28
48163,551,34
48164,551,36
48165,551,37
48166,551,38
48167,551,43
48168,551,44
48169,551,46
48170,551,68
48171,551,89
48172,551,91
48173,551,92
48174,551,99
48175,551,104
48176,551,116
48177,551,156
48178,551,157
48179,551,164
48180,551,168
48181,551,173
48182,551,174
48183,551,180
48184,551,182
48185,551,184
48186,551,188
48187,551,189
48188,551,201
48189,551,203
48190,551,207
48191,551,212
48192,551,213
48193,551,214
48194,551,216
48195,551,218
48196,551,228
48197,551,231
48198,551,237
48199,551,242
48200,551,251
48201,551,253
48202,551,259
48203,551,263
48204,551,269
48205,551,270
48206,551,280
48207,551,289
48208,551,290
48209,551,317
48210,551,328
48211,551,341
48212,551,371
48213,551,372
48214,551,373
48215,551,374
48216,551,382
48217,551,399
48218,551,401
48219,551,414
48220,551,421
48221,551,422
48222,551,424
48223,551,431
48224,551,444
48225,551,446
48226,551,447
48227,551,468
48228,551,492
48229,551,496
48230,551,510
48231,551,514
48232,551,523
48233,551,555
48234,551,590
48235,551,681
48236,551,707
48237,551,806
48238,551,808
48239,551,815
48240,551,851
48241,552,5
48242,552,15
48243,552,25
48244,552,28
48245,552,34
48246,552,36
48247,552,37
48248,552,38
48249,552,43
48250,552,44
48251,552,46
48252,552,67
48253,552,70
48254,552,89
48255,552,91
48256,552,92
48257,552,99
48258,552,104
48259,552,116
48260,552,156
48261,552,157
48262,552,164
48263,552,168
48264,552,173
48265,552,174
48266,552,180
48267,552,182
48268,552,184
48269,552,188
48270,552,189
48271,552,201
48272,552,203
48273,552,207
48274,552,213
48275,552,214
48276,552,216
48277,552,218
48278,552,231
48279,552,237
48280,552,242
48281,552,249
48282,552,251
48283,552,253
48284,552,259
48285,552,263
48286,552,264
48287,552,269
48288,552,270
48289,552,279
48290,552,280
48291,552,282
48292,552,283
48293,552,289
48294,552,290
48295,552,317
48296,552,328
48297,552,332
48298,552,337
48299,552,341
48300,552,371
48301,552,372
48302,552,373
48303,552,374
48304,552,399
48305,552,401
48306,552,414
48307,552,421
48308,552,422
48309,552,424
48310,552,444
48311,552,446
48312,552,447
48313,552,468
48314,552,490
48315,552,492
48316,552,496
48317,552,510
48318,552,514
48319,552,523
48320,552,525
48321,552,555
48322,552,590
48323,552,612
48324,552,681
48325,552,693
48326,552,707
48327,552,784
48328,552,799
48329,552,806
48330,552,808
48331,552,815
48332,552,851
48333,553,5
48334,553,15
48335,553,25
48336,553,28
48337,553,34
48338,553,36
48339,553,37
48340,553,38
